# ../aglu-data/level1//L100.FAO_ag_Prod_t.csv
# Written by LA100.FAO_downscale_ctry.R
# Mon Mar 12 09:47:01 2018
# " FAO agricultural production by country / item / year "
# " Unit = t "
"countries","country.codes","item","item.codes","element","element.codes","iso","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"Qatar",179,"Pumpkins, squash and gourds",394,"ag_Prod_t",51,"qat",0,0,0,0,520,1040,1555.8,1840.4,2121.8,2163.4,1916,1773,1943.6,2216.6,2225,2690,3247.2,3707.4,4485.2,5387.4,5944.6,6565,7328.4,7546.6,7938.2,8396.2,8401.8,8423,8529.2,8327.2,6945,5694.2,4257.4,3154.4,2299.4,2328.8,2103.6,1957,1477.4,838.25
"Qatar",179,"Spinach",373,"ag_Prod_t",51,"qat",0,0,0,0,0,0,0,0,0,0,0,17.8,39,56.4,76,97,108,122,141.8,173.4,206.8,241.2,296.6,337.2,381.2,393.6,392.6,363.2,295.8,210.6,159.4,108,104.2,162.6,248.4,332.8,368.8,367.4,338.2,303
"Qatar",179,"Tomatoes",388,"ag_Prod_t",51,"qat",0,0,0,0,600,1300,2649.6,3675.2,4727.6,5174.4,5213.8,5002.4,5091.6,5199,5240.2,5551.8,5546,5566.4,6552.8,7459.8,8046.2,8663.6,9435.8,9168.8,9447.8,9577.4,9754.6,9727.4,8989.4,7896.2,7094.6,6643.4,5828.8,6282,7474.8,8883.4,9919,11413.8,11951.6,11972.5
"Qatar",179,"Vegetables fresh nes",463,"ag_Prod_t",51,"qat",19000,14600,10000,5000,320,640,949.4,1289.4,1629.4,1669.4,1729.4,1810,1880.4,1810.4,1758,1683,1678.4,1658.2,1831.8,2282.4,2792.4,3437,4372.6,5060.4,5701.4,6286.4,6706.4,6890.6,6820.8,6579.6,5179.6,3729.6,2219.6,3157.8,5007.4,7843.2,10609,13696,15824.2,16020.75
"Qatar",179,"Watermelons",567,"ag_Prod_t",51,"qat",0,0,0,0,360,720,1072,1270,1576.6,1569.8,1329.4,1153.2,1137.6,1134,1102.8,1320.8,1586,1864.2,1985,1980.6,1980,1786.6,1649.4,1533.6,1602.2,1528,1547.6,1484.4,1228.8,894.2,683.8,470.6,270.4,323.4,421.4,519,617,712.4,743.4,742.25
"Qatar",179,"Wheat",15,"ag_Prod_t",51,"qat",9.2,13.2,16.4,19.2,27,44.6,64.6,86.8,107.2,147.4,158,168.6,171.2,171.2,161.4,162.4,148.8,248.2,270.6,260.8,268.4,276,178,156.6,155.2,143,131,118.2,96.8,71.8,49.4,37.2,24.8,23.2,24.6,25,30.4,33.4,34.6,35.25
"Republic of Korea",117,"Apples",515,"ag_Prod_t",51,"kor",240770,256352.4,269865.8,288348.2,315073,342613,371880.6,397968.4,439977.6,466458.6,498005,514907.8,539412.6,542331,548133.2,558995.2,588563.4,607838.6,608694.2,636415.4,631547,619644.8,637051.8,658930,650332.4,618936.2,593737.6,548333.2,498768.6,455046,436314.8,409648.4,385359.8,386167.4,386671.6,407773.8,435236,453789.6,448173.6,451295.5
"Republic of Korea",117,"Bananas",486,"ag_Prod_t",51,"kor",0,0,0,0,0,0,0,0,0,0,0,0,278.2,941.4,2792.2,6792.2,12022.8,17213.6,16550.4,14699.6,10699.6,5469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Korea",117,"Barley",44,"ag_Prod_t",51,"kor",2169400,2092000,2122200,2191400,1973000,1941600,1967200,1715000,1458000,1443800,1306000,1121000,1059538.4,953647.2,885275,809645.6,726925,683981.6,652597.8,596570,529199.4,450320,413317,399298.2,363635.6,326340.4,328068.2,294790.6,291047.2,300235.4,298723.6,288145.4,300201.2,253236.8,226089.4,210307,184482.2,143355.2,128860.8,118853.25
"Republic of Korea",117,"Beans, dry",176,"ag_Prod_t",51,"kor",28938,29517.8,30348,33047.8,36504.4,37576.6,38573.6,38405,38105,38882.2,39729.2,37911,36984.2,36348.8,35295.2,37479.6,39180.4,38872,37710.2,34936,30257.2,25888.8,24585.6,22699,20554.4,19084,18698.6,17021.6,15245.2,13773,12085.6,10893,9623.8,8235,7711.2,7607,7225.2,7034.6,6857.2,6660.25
"Republic of Korea",117,"Buckwheat",89,"ag_Prod_t",51,"kor",5301,5003.2,4866.8,4917,6173.8,6940.4,7608.4,8276.6,8700,10131,9518,9448,9355.6,10152.6,8975,9237.8,8829,8361.4,7443.2,6751.6,5872,5925.2,6335,5991,5303.2,5189.2,4994.4,4175.2,3957.6,3756.6,3495.2,2996.6,2865.6,2802.2,2546.6,2545.2,2584.8,2527,2305.2,2269.75
"Republic of Korea",117,"Cabbages and other brassicas",358,"ag_Prod_t",51,"kor",883835.2,904789.4,1191063.6,1613313.6,1998957.6,2640121.8,3156370,3323162,3397188,3562754,3368412,3353378,3314962,3321866,3118154,3034186,2930760,3050162,2926074,2945350,3193468,3177172,3103652,3171632,3209900,3032992,3009030,3063686,3086806,3023072,3016596,3096820,2932666,2869176,2861530,2849946,2791666,2678284,2674520,2708745
"Republic of Korea",117,"Carrots and turnips",426,"ag_Prod_t",51,"kor",4268,4584.6,6859.8,13975.6,17875,25890.2,42444.8,54389.6,60437.8,79114.8,82124.6,79952.2,81179.8,85551.4,84308.6,91443.6,94404.4,95472.4,101414.4,102273.6,111262.6,120246.4,134663.2,141811.2,161704.4,162766.4,165488.8,164777.4,164032.6,148287.4,144084.2,129818,122328,117719.6,105843.8,100865,104633.6,101519.4,94185.6,98549.5
"Republic of Korea",117,"Castor oil seed",265,"ag_Prod_t",51,"kor",1410,1370.6,1442.4,1506.6,1305.6,1145.6,779.6,420.6,162.4,104,69,40,35,30,24.8,23.8,21.2,17.2,12.2,7.4,3.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Korea",117,"Cauliflowers and broccoli",393,"ag_Prod_t",51,"kor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,63.6,159.4,179.4,179.4,143.8,115.8,20,95.6,134.2,290.4,401.4,464.4,431.6,433,296.8,195.8,142.8,90,60,50,50.4,48.8,48.6,48.25
"Republic of Korea",117,"Cereals, nes",108,"ag_Prod_t",51,"kor",0,40,158,366,723.6,870.4,998.6,1020.8,949,1054,1308.6,1557.4,1672.6,1903.8,2511.6,2395.2,2307,2485.4,2559.4,1916.6,1819,1685.2,1623.2,1796,1829.4,2177.2,2412.4,2624.2,2794.4,3157.6,3430.8,3694.4,4150,4996,5695.8,5998.8,6286,7061.8,7519.6,7494.5
"Republic of Korea",117,"Chestnuts",220,"ag_Prod_t",51,"kor",2542,2885,3957.8,5162.2,12063.2,23108.2,38604.4,53959,64786.8,70535.4,73300.6,70314.6,67820.6,66912.8,65091.6,66222,68772.4,71381,77648.2,86587.2,87255.6,91537.8,93260.2,96980,102566.2,108358.6,107479.6,107317.4,104474.2,93020.6,83032.8,78238.2,74958.8,72622.8,73646.6,76677.4,77500.6,75937.2,70603.2,68873
"Republic of Korea",117,"Chillies and peppers, green",401,"ag_Prod_t",51,"kor",67960.6,69657,84531.4,101207,114781.4,107866.6,116155.4,115595.2,111663.2,109538,139935.6,140837.8,148882.2,160928,162419.8,173455.2,188105,190517.4,189892.8,211957,215527.6,235575.4,263378,290923.4,305742.6,309920.2,339170,354159.2,370027.6,381790.6,394205,388931.8,389730.8,377974,384570,391687.8,379718.8,362752.6,344610.8,327229.5
"Republic of Korea",117,"Citrus fruit, nes",512,"ag_Prod_t",51,"kor",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,970.6,940.4,940.6,928,917.6,972,1019,1055.2,1078.4,1114.4,1127.2,1155.6,1166.2,1181.8,1194.6,1211.8,1186.6,1179.4,1188.4,1200.4,1166.2,1159.6,1149.75
"Republic of Korea",117,"Cucumbers and gherkins",397,"ag_Prod_t",51,"kor",96726.8,102099,93227.4,90236.8,86394.8,83488.6,89767.2,101444.2,104757.4,107430.8,109309.8,101146.6,97174,94289.4,109329.2,131041.8,152862.8,177548.2,213974.8,233937.8,263449.4,281660,305903.6,324416,336383.2,348337.2,371409.2,394644.6,413006.6,439172.6,446515.8,444249.4,434200.4,421807.8,395111.4,382889,371799.8,352376.6,335226.6,336477
"Republic of Korea",117,"Eggplants (aubergines)",399,"ag_Prod_t",51,"kor",30080.8,30108.2,30844.8,31999,34126.8,35948,33727.6,32823.2,28697.8,25738.4,22138.4,22376.8,21625.2,22800,21907.4,21950.8,21505.8,20846,20965.2,19857.8,17814.4,14859.4,11654,8245.8,6322.2,5415,5535.8,5627,5757.8,5768.8,5786,5851.8,5715.8,5597.8,5610.4,5659.4,5628,5538.2,5579.4,5599.25
"Republic of Korea",117,"Fibre Crops Nes",821,"ag_Prod_t",51,"kor",34.8,0,325.2,483.4,617.2,617.2,617.2,292,133.8,0,0,0,0,0,562,1002,1393.4,1665.4,1665.4,1103.4,663.4,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Korea",117,"Flax fibre and tow",773,"ag_Prod_t",51,"kor",177.2,93.2,36.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Korea",117,"forage Products",651,"ag_Prod_t",51,"kor",2035840,2227800,2253200,2311600,2323400,2384600,2315600,2464600,2523400,2500800,3194200,4831200,6177600,7213000,7900996,7704160,6363160,4982960,3828560,2981764,2229200,1768800,1477800,1307116,1174150,1040358.4,937083,838078.2,723098.4,636983.6,553060.2,453251.4,373113,304875.2,228184.2,170501.8,144515.4,122662.2,106967.4,100174
"Republic of Korea",117,"Fruit Fresh Nes",619,"ag_Prod_t",51,"kor",5442.6,4429.4,5396.6,6782.6,10131.8,13801.8,17777.2,19726.4,18697,19667.2,20546.4,19568.8,18746.6,22113.6,23570.2,27692.8,36511.2,56069.8,71138.2,77336,87986.2,92723.6,94045.8,94125.8,96544,91506.4,87820.2,76191.6,71418.2,70724.2,69740.6,72035,78514.6,84407.8,89172.6,95338.8,120384.8,142248.2,162620.2,179381.75
"Republic of Korea",117,"Garlic",406,"ag_Prod_t",51,"kor",83476,87113.8,92097.4,97015.4,110726,125799.6,176290.8,206259,215745.4,221648.4,232440.4,202496.8,203183.4,246445.2,289440.2,306064.4,337417.4,369532,391665.4,404438.8,422359.6,423437.6,432429.8,427518.2,413355.2,413554.2,437841,440371.6,430457.6,429927.2,426915.8,401725,381843.4,366842.2,358115,357438.4,357329.2,336645.2,329369.8,324825.75
"Republic of Korea",117,"Ginger",720,"ag_Prod_t",51,"kor",874,1033,1459,2120,2714,3358,4372,4470,3980,3774,3734,3498,3774,4750,5668,6578,6860,7300,7440,7860,7760,8240,8970,8606,7994,8262,8012,6557.4,6263.4,6149.4,5029.4,4153.4,4650,4751,4707,4651,7186.8,11028.6,15426.2,17845.25
"Republic of Korea",117,"Grapes",560,"ag_Prod_t",51,"kor",42018.2,46376.6,49523.2,56096.8,58077.8,57816.4,56763.4,58140.6,59187.8,66557.2,81668.4,95816.8,114446.4,133195.6,145865.4,150857.2,157297.8,153580.2,150080.8,147718.4,149260.4,160270.6,197294.4,239154.6,286594,333394.8,372433.6,404263.8,423524.6,431223.2,426952.4,419106.4,400274.8,375569,356897.8,348331,341347.8,326169.2,313989.4,310316.75
"Republic of Korea",117,"Groundnuts, with shell",242,"ag_Prod_t",51,"kor",7145,7068.4,6894.8,6944,7875.2,10030.8,11696,12723,13013.2,13386.4,13009.4,12265.6,12995.2,15192.8,18981.8,21883.4,25201.8,25439.4,25036.8,22448.6,20120.4,17738,17675.2,16210.4,14546.8,13905.4,13022.6,11363.4,11120,11176.6,9857.4,9036.8,8574,7920.8,7070.4,7126.8,7515.6,8993,9922.2,10662.75
"Republic of Korea",117,"Hemp Tow Waste",777,"ag_Prod_t",51,"kor",5496.6,4738.2,3931.2,3097.6,2320,1616,1037,701.8,769.2,840,910,970,970,910,806.4,775.6,703,624,620.4,644,594.8,550.4,533.6,478.6,448.2,381.6,373.8,342.2,307.8,263,214.8,156,123.4,82.8,42.6,41,36.6,18.6,14.2,12
"Republic of Korea",117,"Hops",677,"ag_Prod_t",51,"kor",54.6,74.4,82.8,96.6,117.2,116,157.4,201.6,270.8,305.8,355.8,373.4,420,440,476,503.2,530,489.2,429.2,363.2,286,195.2,148.6,101,63.4,37.4,25.4,12.8,10.4,8,4,0,0,0,0,0,0,0,0,0
"Republic of Korea",117,"Kiwi fruit",592,"ag_Prod_t",51,"kor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,600,1400,2492,3776,5408.6,6536.2,7484.4,8829.2,10117.2,11298.6,12531,13420.4,13748.6,13976.6,13842.6,13302.6,12665,12038.6,11311.8,10871.4,10688.2,11048.6,10992,10931.2,10839.5
"Republic of Korea",117,"Leeks, other alliaceous veg",407,"ag_Prod_t",51,"kor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18077.2,35677.2,57764.6,81064.6,107064.6,111499.2,120119.4,122540
"Republic of Korea",117,"Lettuce and chicory",372,"ag_Prod_t",51,"kor",0,3344.4,6396,10296.6,15666.6,21280.2,28290.2,35962.6,41007,43791.4,47097.8,48765.6,48012.2,50277.2,56033.8,61906.2,68031,75776.4,87315,96192,111321.8,123505.8,139945,145265.8,153187.8,151764.6,156167.2,162713.8,171146.2,176235.8,185797.6,192021.2,184721.8,180276.8,175437,164995.8,153250.8,148100.2,139405,135556.5
"Republic of Korea",117,"Maize",56,"ag_Prod_t",51,"kor",61544.2,61228,59465.2,60562.6,64303.6,73541,91141,111118,126261,133129.6,133219.6,130099.6,125639.4,119225,121293.4,122337.8,119783.2,117402.8,109670,102632.6,97882.2,91472.4,82391.8,81904.2,80816.2,80435.4,78586.4,76534.4,73500.8,70792.8,68800.6,68457.2,70310.2,71834.8,73892.8,78410.4,78282.2,78456,80253.8,79439
"Republic of Korea",117,"Millet",79,"ag_Prod_t",51,"kor",40715.2,34440.6,31133.6,28637.2,25759.2,20894,15589.6,10684.8,7118.4,4771.6,3750.6,3549.2,3761.4,3468,2907,3079.6,3217,3065.6,2862,2691.2,2637,2477,2020.6,1788.4,1703.2,1872.4,1730.8,1759.4,1911.4,2003.4,1796.4,1996.4,2095.8,2190.8,2111,1968.6,1711.8,1495.4,1273.6,1253
"Republic of Korea",117,"Mushrooms and truffles",449,"ag_Prod_t",51,"kor",13364,18395.8,22106.6,27016.4,32572.2,36676,37887.6,37971.8,34809.4,28099.8,22157,19197,17682,16272,16351,15520.6,13925.6,12381.8,11808.2,11029.2,10496.2,10098.6,9958.8,10644,11280.2,12243.6,14191,16406.4,18173,20474.4,22265.8,23867.2,25410.4,26641,27456.2,28137,27987.4,27562.4,28196.4,28054.5
"Republic of Korea",117,"Nuts, nes",234,"ag_Prod_t",51,"kor",3600,3600,3500,3200,2900,2480,2260,2080,1900,1780,1740,2260,2841.8,3262.6,3966.6,4756.4,5102,5564.4,6482.2,7641.4,8113,10333.8,12368.6,14121.8,14882.8,15839.4,14830.4,14049.8,13301.8,12744,12750.2,13383.4,13786.6,13922.2,14776.2,15414.2,16072.8,17242.2,19694.4,20492.5
"Republic of Korea",117,"Oilseeds, Nes",339,"ag_Prod_t",51,"kor",6528.4,7041.8,7681.2,8745,9674.2,10291.8,11518.2,12035.6,12616,13405.4,14976.8,15828.4,17547.8,19635.8,22201,24259.4,26591,28052.8,29052.8,30793.2,30772.8,29482.2,29120.8,28113.8,25713.2,25412.8,25226.4,24580,24037.8,23250.8,22000.8,21079.2,20107.6,20454.6,21938.2,22638.4,24665,27824.8,29091.6,29289.5
"Republic of Korea",117,"Onions (inc. shallots), green",402,"ag_Prod_t",51,"kor",68679,72237,81289.4,86312.6,113328.8,139467.8,224492,292399.6,354432,406709.4,445497.8,431777.2,445603.2,486664.6,492725,521347.8,544695.6,532998.2,517386.4,538350.4,541332,531007.6,548538.2,546153.2,522492.6,511595.2,533479,554422.6,577038.6,593494.6,600376.8,619105.2,590163.8,571617.4,556014.6,550045.2,499403.2,480214.2,468046.6,462854.75
"Republic of Korea",117,"Onions, dry",403,"ag_Prod_t",51,"kor",96609.6,102444.8,104743.8,111626.2,139242.4,153995.4,207006.6,243013.8,274477.4,310818.4,386219,341862.8,374842.8,394348.4,411529.8,408411.6,485732.6,479239.6,509445,566338.4,572214.2,568865.4,682318.6,692038.4,678118.2,741330.8,820260.6,800839.6,899866.8,938448.4,913070,915463.8,944627,907808.8,963865.8,1021841.2,1106739.8,1184403.8,1310484,1334760
"Republic of Korea",117,"Other melons (inc.cantaloupes)",568,"ag_Prod_t",51,"kor",94891.6,99015.8,107625,118568.8,132034.8,143291,160614.6,164274,160129,167055.8,162386.6,149733.8,140859.8,130993.8,118978.4,125994.6,137366.4,150257,174136.2,189483.4,203130.4,216381.8,246805.6,264451.6,281301,294729.6,306991,307321.8,303044.8,293666,281805.2,266550,239951,229828.4,221474.2,217679.2,214626,216218.4,208278.6,208994.25
"Republic of Korea",117,"Peaches and nectarines",534,"ag_Prod_t",51,"kor",75303.2,79350.6,75923.8,79889,80748.6,82025.6,82795,88340.6,88915.6,90286.4,91985.2,93135,101705.4,111688.2,121069,128151.8,135118.8,131725.6,128325.6,123929.2,121703,118068.6,121081,122258.2,128458.4,134024.6,142492.6,150573.4,158320.4,166470.2,174090.2,182761.6,193493,199001.2,198392.2,198322.4,197879,180854.8,179107.2,177759.75
"Republic of Korea",117,"Pears",521,"ag_Prod_t",51,"kor",49773.8,51874.8,51337.8,54007.6,59734.8,62798.2,64578.6,66621.4,68619.4,72164,79872.8,87073,100774.8,113469.4,123151.2,140232.6,159713.4,165964.6,172012.8,177743.8,171828.2,164803.6,168600.8,179403.2,196734.6,216262,235333.4,264502.4,304070,329306,340665.6,379220.6,403040.4,405901.2,422116.8,452952.2,446253.6,419164.6,390970.6,371856.75
"Republic of Korea",117,"Peas, dry",187,"ag_Prod_t",51,"kor",414.6,520.4,719,991.2,1374.6,1746.2,1986.6,2109.4,2229.8,2260,2220,2140,2020,1860,1853.2,1821,1846.6,1971.2,1977.4,1724.2,1516.4,1230.8,826.2,520,300,140,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Korea",117,"Persimmons",587,"ag_Prod_t",51,"kor",30090,31704.8,29820.8,28632.6,28437.2,27977.2,26268.8,28458.2,32919.8,38453.6,50667.2,57752.4,70791.2,82721.6,86295.6,87752.6,96670.8,96416.2,98579.4,114466.2,118012.8,128826.4,148591.8,168800.6,185692.4,214612.6,235887.6,254540,266454.4,274769,272476.2,277516.2,292711.2,309208,332102.2,368365,391896.8,397258.4,404858,407169
"Republic of Korea",117,"Pineapples",574,"ag_Prod_t",51,"kor",0,0,0,0,0,0,0,0,0,0,0,0,704.4,1440.6,2418.2,3999,5980.6,7099.2,8063,8485.4,8004.6,6823,5547.4,4331.2,3346.4,2502.4,2159.6,1885.4,1614.4,1410.6,1354.6,1108.2,1060.4,1066.2,1093,1126.6,1164.8,1159,1152.6,1143
"Republic of Korea",117,"Plums and sloes",536,"ag_Prod_t",51,"kor",2767,3527.4,4356,4848,5470.6,5968.6,6945,8850.8,11332.4,14703.4,19344,23076,26777,30728.4,33414.4,33771.8,32418.8,30760,28052.8,25161.2,22837.6,22611.4,22621.8,23541.4,26216.6,29943.4,34524.6,39816.6,45655.8,53569,61255.4,66918,71766,73075,70923.8,68785.8,67113,64497.2,63101.4,62672.75
"Republic of Korea",117,"Potatoes",116,"ag_Prod_t",51,"kor",544448.6,518428.2,529469,525429,545312.6,512092.6,489384.6,446534.4,443613.4,439726.2,472700.6,488696.8,514501.8,516779.4,499126.4,490222.4,528986.4,488064.6,458037.4,513201,552813.4,524799.8,568932.2,632029.2,614339.4,602238.6,640024,662712.2,637232.2,642942.6,630225.8,623084.2,661002.6,666494.4,648139,669377.2,659068.4,603566.8,601795.6,608645.5
"Republic of Korea",117,"Pulses, nes",211,"ag_Prod_t",51,"kor",6275.2,6775.4,7025.2,8030,11028,12456.2,13516.4,14918,16207.4,14844.4,14945,14684,13827.4,13250.4,14495.6,14689.2,14726.6,14552.6,13316.4,10866,9272.6,8040.6,7570.4,7171.2,7140.4,7196.8,7440.8,7386.2,7730.2,8106.2,8198,8269,8415.4,8117.6,7496.4,7261,7372.4,7268.8,7250.6,7463.75
"Republic of Korea",117,"Pumpkins, squash and gourds",394,"ag_Prod_t",51,"kor",119209,126968.2,109339.2,92883.4,69786.8,49429.2,30929.8,35180.2,38372,39227.6,40589.6,40355.6,41183.2,40975.8,45858.2,50824,55373.6,62986.8,77324.2,92419,112100.4,129023.4,144404.4,156549.6,165557.4,171857.2,184770.4,201030.2,225682.2,244830.6,260275.6,277751.4,297474,302765,313468.8,324604.6,331969.8,324724,320394.6,317983.25
"Republic of Korea",117,"Ramie",788,"ag_Prod_t",51,"kor",1239.4,1083.2,1053.2,929,809,636,482.4,325.6,251.6,210,176,140,112,88,68.4,61.2,59.6,64.6,73.6,83.2,77.6,65.2,48.2,29.2,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Korea",117,"Rapeseed",270,"ag_Prod_t",51,"kor",26333.6,26879.2,28798.4,28451.2,31275.6,32019.8,29805.2,28167.2,26296.4,23451,20753.4,17883.8,13829.6,9987.2,7464.4,7317.4,6970.4,7098.8,6807.2,5855.8,4906.4,4160.6,3567.8,2914.4,2518.2,2194,1978.2,1749,1785.8,1695.2,1638.4,1527.8,1303.6,1045.4,1066.8,1138.2,1180.6,1177.4,1377.4,1542
"Republic of Korea",117,"Rice, paddy",27,"ag_Prod_t",51,"kor",5613400,5710600,5912400,6250800,6821200,7357600,7698988,7464270,7444210,7236182,7051290,7069168,7577938,7722472,7780052,7910576,7936500,7909842,7794074,7735522,7384890,7141300,6874366,6840144,6841964,6896422,6926574,7088430,7145450,7020476,6867618,6808452,6656136,6457022,6327176,6508026,6565234,6505494,6484104,6595630
"Republic of Korea",117,"Rye",71,"ag_Prod_t",51,"kor",9048.4,7675.4,7497.8,7000.4,6212.4,5881.6,5711.2,4428,3921.8,4136.6,4018.6,3605.2,3494.6,3208.6,2477.6,1910.4,1326,893.4,559.2,330.6,164.2,89.6,27.6,18.8,19.8,14.4,13.4,15.6,17.4,12.2,12.8,10.8,7.6,5,1.2,0,0,0,0,0
"Republic of Korea",117,"Seed cotton",328,"ag_Prod_t",51,"kor",12394.6,11529.4,9981,8731.8,7530.6,6344.8,6047.6,6386.2,6071.8,5681,5148.4,4107.2,3028,2402.6,1826.4,1344.2,955,683.8,558.2,523.8,399,282,174,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Korea",117,"Sesame seed",289,"ag_Prod_t",51,"kor",12541.2,14375,17325,21755,24877.6,27901.6,28779.6,25167.4,20834.4,18960,19986.6,24074.8,30822,37695.8,42241,45284.6,44888.6,44340.2,40644.2,37798.4,30582.2,28223.8,26981.8,26902.4,27766,30056.6,29288.6,29258.8,29593.4,27678.4,24528.8,23882.2,22232.4,19121.6,17859.2,19358.2,17741.6,15590,14395.2,13617.5
"Republic of Korea",117,"Sorghum",83,"ag_Prod_t",51,"kor",5941.4,5430.8,5069.4,4970.8,5006.2,4850,4748.6,4587.8,4607.4,4308.8,3975,3817.6,3346.4,2691,2401,2115.6,1783,1857,1910,1634.8,1448.4,1375,1289.4,1322.6,1601,1782.4,1886.2,2255.4,2077.4,2099.4,2149.6,2275,2234,2600.8,2649.8,2594.2,2638.2,2447.2,2265.2,2165.5
"Republic of Korea",117,"Soybeans",236,"ag_Prod_t",51,"kor",231960.2,249866.2,265578.4,278768.2,297727.4,307129.4,294828,275980.6,268361,251285.6,237992.8,237284.4,240793.4,229130.6,223154.6,225767.2,225372.2,225156.8,222083.6,216573,202717,183282.6,168653.4,164035.4,160148.2,154206.2,146554.2,137265.4,128793.8,120500.8,113430.4,117920.4,131948.8,139685,139529.2,145046.2,145182.4,129583.8,124181.8,126666
"Republic of Korea",117,"Spinach",373,"ag_Prod_t",51,"kor",34011,32412.8,31813.2,30550.2,34050.6,39845.2,48734.6,57303.2,67353,66824.2,64131,63651.2,64322.8,60245.8,64012.6,69724,69910.2,68655.6,74410.4,79272.6,88591.2,98218.8,108781.8,113051.6,120044.6,119278.6,116154.6,115897.2,118815,116522.2,115488,118126.2,115765.4,111159.6,104903.4,101250.8,98429.6,94213.2,94383.8,97615.5
"Republic of Korea",117,"Strawberries",544,"ag_Prod_t",51,"kor",8403.6,10495.2,12618.4,15005.2,19299.8,26823.4,38709.2,52451,64016.4,73359.8,76599.4,72328.4,64485,57623.2,60833.4,67802.6,76319.8,88985.8,100297,102821.6,110083,121112,133130,147044.2,155686,159320,159563.6,161958.2,168533.6,180281.4,190262.6,200266.4,204565.2,205033.4,203691.2,201065,201319.4,207281,200523.4,199847.5
"Republic of Korea",117,"Sweet potatoes",122,"ag_Prod_t",51,"kor",1941256,1806632,1770048,1746444,1682964,1674640,1662052,1492036,1357072,1213626.2,1090522.2,992145.6,928911.6,844012.8,784004,693762.2,633265.6,562219.4,500654.2,455098.8,399432,330395.8,305019.2,297213.6,292858.4,304237.8,340436.2,348451.2,335636.4,340364.2,326300,309730.8,297259.8,299808.4,306921.6,319045.2,320129.6,323410.4,317299,308556.5
"Republic of Korea",117,"Tangerines, mandarins, clem.",495,"ag_Prod_t",51,"kor",10521.4,16120.8,28571,35964.2,53957.2,70129,93067.2,111875.6,144979.2,180372.8,224990.4,248124.8,289946.6,316117.2,348564.2,365411.8,462489.2,486915.8,530288,585875.2,626739.4,587228.4,611653.4,603190.4,589213.8,567749.4,582801,572534.8,598670.4,597361,621374.8,613401.6,628299.8,623412,650416.4,651313.2,685010,680375,692418,671135.75
"Republic of Korea",117,"Taro (cocoyam)",136,"ag_Prod_t",51,"kor",1298.2,1515.2,1726,2090.2,2333,2562.8,2556.2,2359.2,1714.4,1100,600,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Korea",117,"Tea",667,"ag_Prod_t",51,"kor",221.8,238.2,223,209,200,206.4,200,200,200,200,220,250,290,350,410,450,460,430.8,476,516,564.4,630,719,763.2,823.2,968.8,1045,1192,1272.8,1368.2,1374.2,1452.4,1445.6,1455.4,1420,1560,1740,1969.8,2259.6,2499.5
"Republic of Korea",117,"Tobacco, unmanufactured",826,"ag_Prod_t",51,"kor",81279.6,88460.2,98045,107696,113415.8,117966.4,121072,118726.6,113802.2,107930.2,101195.8,97905,94539.6,93736.6,86309.8,80774,77624,76502.8,73845.6,74151.2,80850.2,84885.4,87643.2,85925.6,80889.8,70698.2,64067.2,60934.4,59830.2,58462.4,54488.6,48676,42036.4,37719,34609.2,34076,33600,33248.2,33363.8,33704.75
"Republic of Korea",117,"Tomatoes",388,"ag_Prod_t",51,"kor",54987,55974,52448.2,48361.4,45776.2,41414.4,41617.2,44096.6,51611,54435,54386.6,49653.4,48453.2,40474.6,47856.2,59475.6,70771.8,77668.4,88834.2,93514,103597.2,115504,135388,161901.8,187391,205044.8,233451.8,253355.8,249919.8,246262.8,253936.2,274712.8,307178.4,352656.8,403307.2,430957.6,428787,405950,392963.8,371242
